Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
F7F4F5	unreviewed	F7F4F5_ORNAN	Chemokine interleukin-8-like domain-containing protein		Ornithorhynchus anatinus (Duckbill platypus)	107
F7F977	unreviewed	F7F977_MONDO	C-C motif chemokine	LOC100017328	Monodelphis domestica (Gray short-tailed opossum)	91
F7F990	unreviewed	F7F990_MONDO	C-C motif chemokine		Monodelphis domestica (Gray short-tailed opossum)	95
F7FU65	unreviewed	F7FU65_ORNAN	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Ornithorhynchus anatinus (Duckbill platypus)	99
F7GC54	unreviewed	F7GC54_ORNAN	C-C motif chemokine	LOC100089603	Ornithorhynchus anatinus (Duckbill platypus)	98
F7H9Z6	unreviewed	F7H9Z6_MACMU	C-C motif chemokine ligand 27	CCL27	Macaca mulatta (Rhesus macaque)	112
F7HAG0	unreviewed	F7HAG0_MACMU	C-X-C motif chemokine	EGK_15799	Macaca mulatta (Rhesus macaque)	95
F7HGY4	unreviewed	F7HGY4_MACMU	C-C motif chemokine	CCL15	Macaca mulatta (Rhesus macaque)	111
F7HIT3	unreviewed	F7HIT3_MACMU	C-C motif chemokine	LOC100430627 CCL4	Macaca mulatta (Rhesus macaque)	92
F8WHA7	unreviewed	F8WHA7_MOUSE	C-C motif chemokine	Ccl20	Mus musculus (Mouse)	102
G1MSH5	unreviewed	G1MSH5_MELGA	Chemokine interleukin-8-like domain-containing protein	LOC100545035	Meleagris gallopavo (Wild turkey)	89
G1MSI4	unreviewed	G1MSI4_MELGA	C-C motif chemokine		Meleagris gallopavo (Wild turkey)	97
G1MYM5	unreviewed	G1MYM5_MELGA	Chemokine interleukin-8-like domain-containing protein		Meleagris gallopavo (Wild turkey)	76
G1N2K2	unreviewed	G1N2K2_MELGA	C-C motif chemokine	CCL20	Meleagris gallopavo (Wild turkey)	100
G1NCT3	unreviewed	G1NCT3_MELGA	C-X-C motif chemokine	LOC100546187	Meleagris gallopavo (Wild turkey)	104
G1NNG1	unreviewed	G1NNG1_MELGA	Chemokine interleukin-8-like domain-containing protein	LOC100541131	Meleagris gallopavo (Wild turkey)	97
G2HG53	unreviewed	G2HG53_PANTR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CK820_G0048335	Pan troglodytes (Chimpanzee)	89
G3CUK1	unreviewed	G3CUK1_ANAPL	C-C motif chemokine	CCL21	Anas platyrhynchos (Mallard) (Anas boschas)	111
G3NV10	unreviewed	G3NV10_GASAC	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Gasterosteus aculeatus aculeatus (three-spined stickleback)	99
G3NV24	unreviewed	G3NV24_GASAC	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Gasterosteus aculeatus aculeatus (three-spined stickleback)	98

G3Q5S3	unreviewed	G3Q5S3_GASAC	Chemokine (C-X-C motif) ligand 19		Gasterosteus aculeatus aculeatus (three-spined stickleback)	105
G3Q9E9	unreviewed	G3Q9E9_GASAC	C-C motif chemokine		Gasterosteus aculeatus aculeatus (three-spined stickleback)	91
G3V6C6	unreviewed	G3V6C6_RAT	C-X-C motif chemokine	Cxcl1	Rattus norvegicus (Rat)	96
G3V7I1	unreviewed	G3V7I1_RAT	C-C motif chemokine	Ccl4	Rattus norvegicus (Rat)	92
G7MT34	unreviewed	G7MT34_MACMU	C-X-C motif chemokine	EGK_15796	Macaca mulatta (Rhesus macaque)	101
G7NGV2	unreviewed	G7NGV2_MACMU	C-C motif chemokine	EGK_08389	Macaca mulatta (Rhesus macaque)	105
G7NGV3	unreviewed	G7NGV3_MACMU	C-C motif chemokine	EGK_08390	Macaca mulatta (Rhesus macaque)	97
G7NH30	unreviewed	G7NH30_MACMU	C-C motif chemokine	EGK_08424	Macaca mulatta (Rhesus macaque)	119
G7NH31	unreviewed	G7NH31_MACMU	Chemokine interleukin-8-like domain-containing protein	EGK_08425	Macaca mulatta (Rhesus macaque)	109
G7NH33	unreviewed	G7NH33_MACMU	C-C motif chemokine	EGK_08427	Macaca mulatta (Rhesus macaque)	120
G7NH35	unreviewed	G7NH35_MACMU	C-C motif chemokine	EGK_08429	Macaca mulatta (Rhesus macaque)	92
G7NPU2	unreviewed	G7NPU2_MACMU	C-C motif chemokine 22 (Small-inducible cytokine A22)	CCL22	Macaca mulatta (Rhesus macaque)	93
G8EGP8	unreviewed	G8EGP8_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	103
G8F1Q2	unreviewed	G8F1Q2_MACMU	C-X-C motif chemokine	EGK_21396	Macaca mulatta (Rhesus macaque)	103
G8XRI1	unreviewed	G8XRI1_PIG	C-C motif chemokine	CCL8	Sus scrofa (Pig)	99
G8XRI2	unreviewed	G8XRI2_PIG	C-C motif chemokine	CCL11	Sus scrofa (Pig)	97
G8XRI3	unreviewed	G8XRI3_PIG	C-C motif chemokine	CCL14	Sus scrofa (Pig)	99
G8XRI4	unreviewed	G8XRI4_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	102
G8XRI5	unreviewed	G8XRI5_PIG	C-C motif chemokine 22 (Small-inducible cytokine A22)	CCL22	Sus scrofa (Pig)	93
H0YTH4	unreviewed	H0YTH4_TAEGU	Chemokine interleukin-8-like domain-containing protein	LOC100223328	Taeniopygia guttata (Zebra finch) (Poephila guttata)	95
H0YTH8	unreviewed	H0YTH8_TAEGU	Interleukin-8	LOC100222345	Taeniopygia guttata (Zebra finch) (Poephila guttata)	103
H0Z3L9	unreviewed	H0Z3L9_TAEGU	C-C motif chemokine 5-like	LOC115497720	Taeniopygia guttata (Zebra finch) (Poephila guttata)	91
H0ZJ81	unreviewed	H0ZJ81_TAEGU	C-C motif chemokine 3-like	LOC100229516	Taeniopygia guttata (Zebra finch) (Poephila guttata)	101
H2EP71	unreviewed	H2EP71_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	97
H2LK41	unreviewed	H2LK41_ORYLA	Chemokine interleukin-8-like domain-containing protein	LOC101157707	Oryzias latipes (Japanese rice fish) (Japanese killifish)	113
H2LK78	unreviewed	H2LK78_ORYLA	Chemokine interleukin-8-like domain-containing protein	LOC101162901	Oryzias latipes (Japanese rice fish) (Japanese killifish)	97
H2MUW3	unreviewed	H2MUW3_ORYLA	Chemokine (C-C motif) ligand 25a	ccl25a	Oryzias latipes (Japanese rice fish) (Japanese killifish)	108
H2Q266	unreviewed	H2Q266_PANTR	G protein-coupled receptor 15 ligand	GPR15LG	Pan troglodytes (Chimpanzee)	81
H2QCN3	unreviewed	H2QCN3_PANTR	C-C motif chemokine	CCL2	Pan troglodytes (Chimpanzee)	99
H2QCR0	unreviewed	H2QCR0_PANTR	C-C motif chemokine	CCL16	Pan troglodytes (Chimpanzee)	120
H2QCR1	unreviewed	H2QCR1_PANTR	C-C motif chemokine	CCL15	Pan troglodytes (Chimpanzee)	113
H2QPN3	unreviewed	H2QPN3_PANTR	C-X-C motif chemokine	CXCL6	Pan troglodytes (Chimpanzee)	114
H2QPN4	unreviewed	H2QPN4_PANTR	C-X-C motif chemokine	PF4V1	Pan troglodytes (Chimpanzee)	104
H2QPN5	unreviewed	H2QPN5_PANTR	C-X-C motif chemokine	CXCL1	Pan troglodytes (Chimpanzee)	107
H2QPN8	unreviewed	H2QPN8_PANTR	C-X-C motif chemokine	CXCL5	Pan troglodytes (Chimpanzee)	114
H2QPN9	unreviewed	H2QPN9_PANTR	C-X-C motif chemokine	CXCL3	Pan troglodytes (Chimpanzee)	107
H2QPP0	unreviewed	H2QPP0_PANTR	C-X-C motif chemokine	CXCL2	Pan troglodytes (Chimpanzee)	107
H2QRJ0	unreviewed	H2QRJ0_PANTR	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Pan troglodytes (Chimpanzee)	111
H2QUS5	unreviewed	H2QUS5_PANTR	C-C motif chemokine ligand 24	CCL24	Pan troglodytes (Chimpanzee)	119
H2QX70	unreviewed	H2QX70_PANTR	C-C motif chemokine ligand 27	CCL27	Pan troglodytes (Chimpanzee)	112
H2R2S1	unreviewed	H2R2S1_PANTR	C-C motif chemokine	CCL20	Pan troglodytes (Chimpanzee)	96
H2RAU7	unreviewed	H2RAU7_PANTR	C-C motif chemokine	CCL18	Pan troglodytes (Chimpanzee)	89
H2RD25	unreviewed	H2RD25_PANTR	C-C motif chemokine	CCL14	Pan troglodytes (Chimpanzee)	93
H2RDM0	unreviewed	H2RDM0_PANTR	C-C motif chemokine	CCL4	Pan troglodytes (Chimpanzee)	92
H2RGW8	unreviewed	H2RGW8_PANTR	C-C motif chemokine	CCL14	Pan troglodytes (Chimpanzee)	109
H2SS98	unreviewed	H2SS98_TAKRU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	cxcl12b	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	100
H3A6K4	unreviewed	H3A6K4_LATCH	C-X-C motif chemokine	LOC102363090	Latimeria chalumnae (Coelacanth)	97
H3AJ95	unreviewed	H3AJ95_LATCH	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Latimeria chalumnae (Coelacanth)	95
H3AJ96	unreviewed	H3AJ96_LATCH	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Latimeria chalumnae (Coelacanth)	76
H3DGI9	unreviewed	H3DGI9_TETNG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	77
H3DKC0	unreviewed	H3DKC0_TETNG	Chemokine interleukin-8-like domain-containing protein		Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	98
H9EQH7	unreviewed	H9EQH7_MACMU	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Macaca mulatta (Rhesus macaque)	111
H9FN96	unreviewed	H9FN96_MACMU	C-C motif chemokine	CCL4	Macaca mulatta (Rhesus macaque)	92
H9GHH5	unreviewed	H9GHH5_ANOCA	Chemokine interleukin-8-like domain-containing protein	LOC100563503	Anolis carolinensis (Green anole) (American chameleon)	100
H9H490	unreviewed	H9H490_MACMU	C-C motif chemokine	LOC114673087	Macaca mulatta (Rhesus macaque)	67
I2CVF0	unreviewed	I2CVF0_MACMU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Macaca mulatta (Rhesus macaque)	93
K7AJ01	unreviewed	K7AJ01_PANTR	C-X-C motif chemokine	CXCL3	Pan troglodytes (Chimpanzee)	107
K7AR94	unreviewed	K7AR94_PANTR	C-X-C motif chemokine	CXCL1	Pan troglodytes (Chimpanzee)	107
K7AV54	unreviewed	K7AV54_PANTR	C-X-C motif chemokine	PF4V1	Pan troglodytes (Chimpanzee)	104
K7B093	unreviewed	K7B093_PANTR	C-C motif chemokine	CCL7	Pan troglodytes (Chimpanzee)	109
K7B1E1	unreviewed	K7B1E1_PANTR	C-X-C motif chemokine	CXCL1	Pan troglodytes (Chimpanzee)	107
K7BMP3	unreviewed	K7BMP3_PANTR	C-X-C motif chemokine	CXCL1	Pan troglodytes (Chimpanzee)	107
K7BNQ0	unreviewed	K7BNQ0_PANTR	C-C motif chemokine	CCL2	Pan troglodytes (Chimpanzee)	99
K7C287	unreviewed	K7C287_PANTR	C-X-C motif chemokine	CXCL1	Pan troglodytes (Chimpanzee)	107
K7C883	unreviewed	K7C883_PANTR	C-X-C motif chemokine	CXCL3	Pan troglodytes (Chimpanzee)	107
K7CC53	unreviewed	K7CC53_PANTR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Pan troglodytes (Chimpanzee)	119
K7CRP5	unreviewed	K7CRP5_PANTR	C-X-C motif chemokine	PF4	Pan troglodytes (Chimpanzee)	104
K7CRX7	unreviewed	K7CRX7_PANTR	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4V1	Pan troglodytes (Chimpanzee)	101
K7D409	unreviewed	K7D409_PANTR	C-C motif chemokine	CCL4L2 LOC455004	Pan troglodytes (Chimpanzee)	92
K7D4A1	unreviewed	K7D4A1_PANTR	C-X-C motif chemokine	CXCL3	Pan troglodytes (Chimpanzee)	107
K7DAF8	unreviewed	K7DAF8_PANTR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Pan troglodytes (Chimpanzee)	93
K7DGZ9	unreviewed	K7DGZ9_PANTR	C-X-C motif chemokine	CXCL2 CXCL1	Pan troglodytes (Chimpanzee)	107
K7DK48	unreviewed	K7DK48_PANTR	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4V1	Pan troglodytes (Chimpanzee)	101
K7E0V8	unreviewed	K7E0V8_MONDO	C-C motif chemokine	CCL20	Monodelphis domestica (Gray short-tailed opossum)	102
K7E1S4	unreviewed	K7E1S4_MONDO	Cytokine SCM-1 beta-like		Monodelphis domestica (Gray short-tailed opossum)	103
K7E218	unreviewed	K7E218_MONDO	C-C motif chemokine	LOC100020928	Monodelphis domestica (Gray short-tailed opossum)	98
K7E609	unreviewed	K7E609_MONDO	C-C motif chemokine 5 (Small-inducible cytokine A5) (T-cell-specific protein RANTES)		Monodelphis domestica (Gray short-tailed opossum)	109
K7GPC7	unreviewed	K7GPC7_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
L7MRN3	unreviewed	L7MRN3_HORSE	C-X-C motif chemokine	CXCL11	Equus caballus (Horse)	100
M3VZU2	unreviewed	M3VZU2_FELCA	C-C motif chemokine	CCL19	Felis catus (Cat) (Felis silvestris catus)	100
M3W0B0	unreviewed	M3W0B0_FELCA	C-C motif chemokine	CCL20	Felis catus (Cat) (Felis silvestris catus)	97
M3WCI9	unreviewed	M3WCI9_FELCA	C-C motif chemokine	CCL16	Felis catus (Cat) (Felis silvestris catus)	107
M3WJR5	unreviewed	M3WJR5_FELCA	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Felis catus (Cat) (Felis silvestris catus)	110
M3WNV7	unreviewed	M3WNV7_FELCA	C-C motif chemokine	CCL14	Felis catus (Cat) (Felis silvestris catus)	95
M3WYH2	unreviewed	M3WYH2_FELCA	C-C motif chemokine ligand 24	CCL24	Felis catus (Cat) (Felis silvestris catus)	119
M3XGQ4	unreviewed	M3XGQ4_LATCH	C-C motif chemokine	LOC102352351	Latimeria chalumnae (Coelacanth)	88
M3XJG7	unreviewed	M3XJG7_LATCH	C-C motif chemokine	LOC102360069	Latimeria chalumnae (Coelacanth)	88
M3XL12	unreviewed	M3XL12_LATCH	C-C motif chemokine	LOC102359803	Latimeria chalumnae (Coelacanth)	62
M3XLA1	unreviewed	M3XLA1_LATCH	Chemokine interleukin-8-like domain-containing protein		Latimeria chalumnae (Coelacanth)	118
O46675	reviewed	GROG_BOVIN	Growth-regulated protein homolog gamma (GRO-gamma)		Bos taurus (Bovine)	98
O46676	reviewed	GROA_BOVIN	Growth-regulated protein homolog alpha (GRO-alpha)		Bos taurus (Bovine)	104
O46677	reviewed	GROB_BOVIN	Growth-regulated protein homolog beta (GRO-beta)		Bos taurus (Bovine)	104
O57411	unreviewed	O57411_CHICK	Lymphotactin (X-C motif chemokine ligand 1)	XCL1 scyc1	Gallus gallus (Chicken)	97
O73912	unreviewed	O73912_CHICK	C-X-C motif chemokine	k60	Gallus gallus (Chicken)	104
Q0N2S7	unreviewed	Q0N2S7_PIG	C-C motif chemokine		Sus scrofa (Pig)	94
Q0P5I9	unreviewed	Q0P5I9_BOVIN	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Bos taurus (Bovine)	89
Q0P7L1	unreviewed	Q0P7L1_MELGA	C-C motif chemokine	SCYA4	Meleagris gallopavo (Wild turkey)	90
Q0VB35	unreviewed	Q0VB35_MOUSE	C-C motif chemokine	Ccl1	Mus musculus (Mouse)	92
Q149U7	unreviewed	Q149U7_MOUSE	C-C motif chemokine	Ccl8	Mus musculus (Mouse)	97
Q1M164	unreviewed	Q1M164_GADMO	Interleukin-8	IL-8	Gadus morhua (Atlantic cod)	101
Q29RR9	unreviewed	Q29RR9_BOVIN	Chemokine (C-C motif) ligand 14	CCL14	Bos taurus (Bovine)	94
Q2EN90	unreviewed	Q2EN90_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	104
Q2KIE5	unreviewed	Q2KIE5_BOVIN	C-X-C motif chemokine	CXCL2	Bos taurus (Bovine)	104
Q32L58	unreviewed	Q32L58_BOVIN	C-C motif chemokine	LOC504773	Bos taurus (Bovine)	92
Q3LSL4	unreviewed	Q3LSL4_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	93
Q3LSL5	unreviewed	Q3LSL5_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	89
Q3SYY1	unreviewed	Q3SYY1_BOVIN	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Bos taurus (Bovine)	99
Q3U1E8	unreviewed	Q3U1E8_MOUSE	C-X-C motif chemokine	Cxcl13	Mus musculus (Mouse)	109
Q3U1L9	unreviewed	Q3U1L9_MOUSE	C-X-C motif chemokine	Cxcl2	Mus musculus (Mouse)	96
Q3U5L6	unreviewed	Q3U5L6_MOUSE	C-C motif chemokine	Ccl2	Mus musculus (Mouse)	96
Q3UAS6	unreviewed	Q3UAS6_MOUSE	C-X-C motif chemokine	Cxcl10	Mus musculus (Mouse)	98
Q3UCV1	unreviewed	Q3UCV1_MOUSE	C-X-C motif chemokine	Cxcl10	Mus musculus (Mouse)	98
Q3UK71	unreviewed	Q3UK71_MOUSE	C-X-C motif chemokine	Cxcl10	Mus musculus (Mouse)	98
Q4KS30	unreviewed	Q4KS30_CHICK	Chemokine K203		Gallus gallus (Chicken)	89
Q4RQF0	unreviewed	Q4RQF0_TETNG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	GSTENG00030635001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	98
Q4RWR5	unreviewed	Q4RWR5_TETNG	C-C motif chemokine	GSTENG00027736001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	105
Q4T993	unreviewed	Q4T993_TETNG	(spotted green pufferfish) hypothetical protein (Chemokine (C-X-C motif) ligand 19)	GSTENG00004865001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	105
Q4VSK4	unreviewed	Q4VSK4_ANAPL	C-C motif chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	90
Q4VSK6	unreviewed	Q4VSK6_ANAPL	C-C motif chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	90
Q542T1	unreviewed	Q542T1_MOUSE	Lymphotactin (C motif chemokine 1) (Cytokine SCM-1) (Small-inducible cytokine C1)	Xcl1 XCL1	Mus musculus (Mouse)	114
Q545B5	unreviewed	Q545B5_MOUSE	C-C motif chemokine	Ccl12	Mus musculus (Mouse)	104
Q546S6	unreviewed	Q546S6_MOUSE	C-C motif chemokine	Ccl22 DCBCK	Mus musculus (Mouse)	92
Q548P0	unreviewed	Q548P0_MOUSE	C-C motif chemokine	Ccl19 Scya19	Mus musculus (Mouse)	108
Q54AI7	unreviewed	Q54AI7_MOUSE	C-C motif chemokine	Ccl20	Mus musculus (Mouse)	97
Q5EFJ3	unreviewed	Q5EFJ3_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	104
Q5FVN3	unreviewed	Q5FVN3_RAT	C-C motif chemokine ligand 9 (Ccl9-like protein) (Chemokine (C-C motif) ligand 9) (Chemokine CCL9)	Ccl9	Rattus norvegicus (Rat)	117
Q5I0L5	unreviewed	Q5I0L5_RAT	C-C motif chemokine	Ccl22	Rattus norvegicus (Rat)	92
Q5I6F8	unreviewed	Q5I6F8_CANLF	C-C motif chemokine	CCL7	Canis lupus familiaris (Dog) (Canis familiaris)	99
Q5IEZ5	unreviewed	Q5IEZ5_CHICK	C-C motif chemokine		Gallus gallus (Chicken)	95
Q5K4L9	unreviewed	Q5K4L9_PIG	C-C motif chemokine	CCL20	Sus scrofa (Pig)	96
Q5K4R1	unreviewed	Q5K4R1_GADMO	Interleukin 8	il8	Gadus morhua (Atlantic cod)	101
Q5KSU7	unreviewed	Q5KSU7_CANLF	C-C motif chemokine	CCL7	Canis lupus familiaris (Dog) (Canis familiaris)	99
Q5QNV9	unreviewed	Q5QNV9_MOUSE	C-C motif chemokine	Ccl4	Mus musculus (Mouse)	92
Q5QNW0	unreviewed	Q5QNW0_MOUSE	C-C motif chemokine	Ccl3	Mus musculus (Mouse)	92
Q5TYP6	unreviewed	Q5TYP6_DANRE	C-C motif chemokine	ccl38.6 CCL-chr20b CCL38af si:dkeyp-59a8.1 wu:fj16d01	Danio rerio (Zebrafish) (Brachydanio rerio)	103
Q5TYP9	unreviewed	Q5TYP9_DANRE	C-C motif chemokine	ccl38a.4 si:dkeyp-59a8.3 zgc:171266	Danio rerio (Zebrafish) (Brachydanio rerio)	101
Q5TYQ0	unreviewed	Q5TYQ0_DANRE	C-C motif chemokine	ccl38a.5 ccl2 si:dkeyp-59a8.2	Danio rerio (Zebrafish) (Brachydanio rerio)	103
Q5VZ75	unreviewed	Q5VZ75_HUMAN	C-C motif chemokine	CCL19	Homo sapiens (Human)	104
Q5XNN9	unreviewed	Q5XNN9_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Canis lupus familiaris (Dog) (Canis familiaris)	89
Q642U4	unreviewed	Q642U4_MOUSE	C-C motif chemokine	Ccl20	Mus musculus (Mouse)	96
Q68AP1	unreviewed	Q68AP1_CANLF	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL20	Canis lupus familiaris (Dog) (Canis familiaris)	97
Q68AY7	unreviewed	Q68AY7_CANLF	C-C motif chemokine	CCL19	Canis lupus familiaris (Dog) (Canis familiaris)	100
Q68AY8	unreviewed	Q68AY8_CANLF	C-C motif chemokine 1 (Small-inducible cytokine A1)	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	94
Q68Y87	unreviewed	Q68Y87_CANLF	C-C motif chemokine ligand 27 (Cutaneous T cell attracting chemokine)	CTACK CCL27	Canis lupus familiaris (Dog) (Canis familiaris)	119
Q6DUK4	unreviewed	Q6DUK4_PIG	C-C motif chemokine		Sus scrofa (Pig)	93
Q6EKW4	unreviewed	Q6EKW4_PIG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Sus scrofa (Pig)	116
Q6F4N2	unreviewed	Q6F4N2_TAKRU	Interleukin-8	IL-8	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	98
Q6GLX8	unreviewed	Q6GLX8_XENLA	Chemokine (C-X-C motif) ligand 14 L homeolog precursor (MGC84138 protein)	cxcl14.L bmac brak cxcl14 kec ks1 MGC84138 mip-2g mip2g njac scyb14	Xenopus laevis (African clawed frog)	99
Q6I9S7	unreviewed	Q6I9S7_HUMAN	C-X-C motif chemokine	CXCL5 hCG_16364	Homo sapiens (Human)	114
Q6IBD6	unreviewed	Q6IBD6_HUMAN	C-C motif chemokine	CCL19 hCG_20476	Homo sapiens (Human)	98
Q6P8R3	unreviewed	Q6P8R3_MOUSE	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	Pf4 Cxcl4	Mus musculus (Mouse)	105
Q6PED1	unreviewed	Q6PED1_RAT	C-C motif chemokine	Ccl5	Rattus norvegicus (Rat)	92
Q6PUD4	unreviewed	Q6PUD4_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
Q6PUJ1	unreviewed	Q6PUJ1_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	107

Q71ME7	unreviewed	Q71ME7_MACMU	C-C motif chemokine		Macaca mulatta (Rhesus macaque)	99
Q7Z7Q8	unreviewed	Q7Z7Q8_HUMAN	C-C motif chemokine	MCP-3 CCL7 hCG_29304	Homo sapiens (Human)	109
Q8HXZ2	unreviewed	Q8HXZ2_MACMU	Chemokine XCL1/LYMPHOTACTIN (X-C motif chemokine ligand 1)	XCL1	Macaca mulatta (Rhesus macaque)	114
Q8HXZ3	unreviewed	Q8HXZ3_MACMU	C-X-C motif chemokine		Macaca mulatta (Rhesus macaque)	107
Q8HXZ4	unreviewed	Q8HXZ4_MACMU	C-X-C motif chemokine	CXCL1	Macaca mulatta (Rhesus macaque)	107
Q8HXZ5	unreviewed	Q8HXZ5_MACMU	C-C motif chemokine		Macaca mulatta (Rhesus macaque)	97
Q8HYN9	unreviewed	Q8HYN9_MACMU	C-X-C motif chemokine		Macaca mulatta (Rhesus macaque)	109
Q8HYP0	unreviewed	Q8HYP0_MACMU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Macaca mulatta (Rhesus macaque)	89
Q8HYP6	unreviewed	Q8HYP6_MACMU	C-C motif chemokine		Macaca mulatta (Rhesus macaque)	96
Q8HYP9	reviewed	CCL17_MACMU	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL17 TARC	Macaca mulatta (Rhesus macaque)	94
Q8HYQ0	unreviewed	Q8HYQ0_MACMU	C-C motif chemokine		Macaca mulatta (Rhesus macaque)	99
Q8HYQ4	unreviewed	Q8HYQ4_MACMU	C-C motif chemokine		Macaca mulatta (Rhesus macaque)	96
Q8K453	unreviewed	Q8K453_RAT	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	Cxcl14	Rattus norvegicus (Rat)	99
Q8MIZ0	unreviewed	Q8MIZ0_MACMU	C-X-C motif chemokine	CXCL11	Macaca mulatta (Rhesus macaque)	94
Q8QG55	unreviewed	Q8QG55_CHICK	C-C motif chemokine	CCL20 MIP-3alpha	Gallus gallus (Chicken)	100
Q8QG57	unreviewed	Q8QG57_CHICK	C-C motif chemokine		Gallus gallus (Chicken)	91
Q8R392	unreviewed	Q8R392_MOUSE	C-X-C motif chemokine	Cxcl11	Mus musculus (Mouse)	100
Q91ZH5	unreviewed	Q91ZH5_RAT	C-C motif chemokine	Ccl22 MDC	Rattus norvegicus (Rat)	92
Q9BDJ2	unreviewed	Q9BDJ2_BOVIN	C motif chemokine ligand 1 (Chemokine (C motif) ligand 1) (Lymphotactin)	XCL1	Bos taurus (Bovine)	97
Q9DFG4	unreviewed	Q9DFG4_DANRE	C-X-C motif chemokine 14 precursor (CXC-type chemokine) (Chemokine (C-X-C motif) ligand 14)	cxcl14 fb67g04 Scyba scyba wu:fb67g04	Danio rerio (Zebrafish) (Brachydanio rerio)	100
Q9EQI5	unreviewed	Q9EQI5_MOUSE	Chemokine subfamily B Cys-X-Cys (Platelet basic protein) (Thymus chemokine 1)	Ppbp Cxcl7	Mus musculus (Mouse)	113
Q9I8E0	unreviewed	Q9I8E0_CHICK	Chemokine C-C motif ligand 4 (Chemokine K203)	K203 CCL4	Gallus gallus (Chicken)	89
Q9PWA6	unreviewed	Q9PWA6_CHICK	C-C motif chemokine	SCYA4	Gallus gallus (Chicken)	90
Q9QX28	unreviewed	Q9QX28_MOUSE	C-X-C motif chemokine	Cxcl13 angie2	Mus musculus (Mouse)	86
